OrderNum,DeliveryAddress,ShippingFee,DeliveryCompany
4726,"300 Alvarez Lake Suite 221 Jordanmouth, MA 13490",21.17,FedEx
4727,"952 Booth Pass Suite 082 South Casey, IL 67588",9.71,FedEx
4728,"15584 Thomas Courts Apt. 213 Choiside, NH 28258",43.14,FedEx
4729,"5151 Jessica Trace New Rodney, KY 60500",13.3,UPS
4730,"456 Huff Stravenue Olsenville, AS 78099",10.26,DHL
4731,"3773 Alyssa Spurs Leonardview, MA 70214",43.88,UPS
4732,"209 Antonio Union Apt. 041 Erinmouth, GU 93589",14.51,DHL
4733,"PSC 8758, Box 0786 APO AA 13879",49.57,DHL
4734,"266 Ruiz Keys Rickyville, MA 65231",40.99,UPS
4735,Unknown Shipping Address,8.4,DHL
4736,"085 Charlene Locks West Reginald, FL 02542",45.09,DHL
4737,"180 Rachael Plains Davisshire, OK 48218",22.55,DHL
4738,"PSC 2901, Box 0911 APO AE 55724",36.15,FedEx
4739,"74570 Henry Rapids Brownton, OR 54831",36.85,UPS
4740,"1898 Rodriguez Loop Rebeccafurt, OH 47127",27.12,UPS
4741,"559 Jonathan Causeway Jenniferfort, SC 26923",18.45,UPS
4742,"9880 Martinez Squares Paulport, MO 01355",8.46,FedEx
4743,"5309 Snyder Drive Apt. 085 East Codyshire, MP 35109",19.12,UPS
4744,"5817 Martin Mountain Charlesside, UT 08502",40.11,UPS
4745,"7603 David Mission Port Megan, WY 10448",34.16,DHL
4746,"385 Kenneth Locks Donovanfort, AS 69202",49.61,UPS
4747,"8944 Anthony Place Kennedymouth, NH 72144",10.8,FedEx
4748,"8361 Amy Inlet Apt. 860 Wellstown, TX 85003",31.61,DHL
4749,"60942 Gomez Vista Suite 882 Ashleystad, AR 93966",29.9,UPS
4750,Unknown Shipping Address,23.92,UPS
4751,"16649 Raymond Ramp Suite 369 Hernandezchester, NH 08581",15.97,FedEx
4752,"9007 Jimenez Station Alexistown, VT 99004",7.67,UPS
4753,"095 Kathy Street Suite 180 New Ryan, MH 55855",33.76,UPS
4754,"421 Schmidt Curve North Davidshire, AK 64236",18.82,DHL
4755,"9730 Donald Mountain East Ginamouth, MI 24893",7.46,UPS
4756,"293 Felicia Skyway Apt. 805 Kirkbury, ID 89395",17.61,DHL
4757,"97060 Mark Trail New Mariofurt, NY 49278",25.48,UPS
4758,"91080 Davis Corners Apt. 673 New Deniseborough, VA 05273",42.87,UPS
4759,"36203 Anderson Plains Jessicashire, AS 76487",35.87,DHL
4760,"0546 Michael Isle Brianview, WA 28652",38.49,UPS
4761,"2658 Ashley Villages New Jasonstad, ME 31053",49.87,DHL
4762,"49890 Gates Grove East Craig, NV 87195",47.7,DHL
4763,"16068 Molly Prairie Gallaghershire, UT 15349",6.93,DHL
4764,"37146 Jane Unions Leport, ND 66772",12.14,DHL
4765,"PSC 8762, Box 6577 APO AP 93861",48.93,FedEx
4766,"588 Jackson Station Brownport, MO 83897",36.62,DHL
4767,"30161 Amanda Plaza Suite 053 East Christyside, ND 35164",43.51,FedEx
4768,"26604 Rogers Mountain South Jill, VA 51433",20.64,DHL
4769,"738 Gregory Brook Ramosburgh, FL 67938",48.71,DHL
4770,"65911 Abigail Field Suite 627 North Natasha, AS 96846",29.31,FedEx
4771,"845 Tara Glen Port Isaacport, AS 28661",35.19,UPS
4772,"306 Ramirez Vista Suite 536 Lake Victoria, OK 64758",42.49,DHL
4773,"449 Jenny Ways Nataliefurt, KY 95840",27.49,UPS
4774,"PSC 4615, Box 2997 APO AE 59578",5.67,FedEx
4775,"73510 Freeman Parkways Apt. 854 Delgadoborough, FL 38954",16.03,FedEx
4776,"900 Ellen Estates Suite 346 West Jenniferfort, VI 02272",45.95,UPS
4777,"79999 Angela Branch Johnsonton, AR 79132",35.82,DHL
4778,"073 Miller Glen Graveston, TX 92090",6.48,DHL
4779,"25957 Velasquez Land South Veronicatown, MT 20068",12.04,FedEx
4780,Unit 3049 Box 3000 DPO AA 50584,28.89,DHL
4781,"PSC 8024, Box 6058 APO AP 24375",40.03,FedEx
4782,"79301 Coffey Knoll Apt. 231 Kellytown, WA 73592",43.12,FedEx
4783,"1590 Rosales Skyway Wadeshire, TX 94241",39.52,DHL
4784,"9817 Clark Drives Suite 515 Alejandroview, KY 49734",15.36,FedEx
4785,"2065 Stevens Streets Suite 644 Chanfurt, DE 62398",21.84,DHL
4786,"9272 Pierce Common New Meganfort, IA 44304",14.18,DHL
4787,USNV Peterson FPO AA 64175,11.29,DHL
4788,"59900 Castro Crossroad Suite 056 West Deanna, SD 44374",13.47,DHL
4789,"1599 Weaver Mount Scotthaven, MT 20499",37.29,DHL
4790,"11027 Gibson Oval Apt. 710 Barnesfort, DC 96771",27.39,DHL
4791,"974 Hannah Branch Suite 074 Kathrynhaven, VT 84205",48.04,UPS
4792,"47654 Riley Rapid Suite 746 Chapmanstad, GU 94862",14.47,UPS
4793,Unknown Shipping Address,36.47,FedEx
4794,"44583 Stewart Crescent New Brandon, VI 43793",7.4,DHL
4795,Unit 1969 Box 3656 DPO AA 90074,41.67,UPS
4796,"345 Annette Falls Suite 387 West Seanfort, WV 13300",49.13,DHL
4797,Unknown Shipping Address,45.6,DHL
4798,"223 Ricardo Hills Suite 953 Mitchellberg, VT 44099",5.53,UPS
4799,"5894 Walker Parkway Sanchezshire, SC 45550",39.58,DHL
4800,"64445 Torres Center Apt. 929 Bethshire, DE 64124",46.6,UPS
4801,"46129 Kristy Course Lake Karinaland, IL 08098",5.26,UPS
4802,"908 Phillips Green Apt. 587 Port Kyleview, NM 43535",10.41,UPS
4803,"55860 Philip Wells Tyronestad, KS 37148",42.06,DHL
4804,"464 Melissa Brook Suite 291 West Kristin, OR 01801",37.59,FedEx
4805,"55519 Dawn Throughway Smithfurt, RI 20656",31.49,FedEx
4806,"4588 Paul Manor Santosland, CT 79997",10.46,FedEx
4807,"7037 Amber Stream Apt. 718 Paulabury, ID 16351",6.56,DHL
4808,"PSC 4983, Box 4258 APO AE 54946",13.75,UPS
4809,"769 Petersen Trace Port Dannyhaven, IN 72544",11.72,DHL
4810,"82504 Melissa Tunnel West Mitchellside, PR 83893",25.86,FedEx
4811,"PSC 9937, Box 3679 APO AE 74840",49.19,DHL
4812,"84926 Mark Knoll Apt. 615 Lindsaymouth, ME 32240",45.87,FedEx
4813,"3083 Frederick Falls Colefort, CA 48343",16.62,UPS
4814,"22061 Paula Forges Port Jodi, NC 32342",14.63,FedEx
4815,"954 Katherine Loaf Parsonsshire, NM 31206",26.52,FedEx
4816,"21050 Sutton Rapid South Jessicaberg, KS 96868",38.27,FedEx
4817,"2824 Jordan Haven Apt. 555 South William, NJ 85453",9.14,FedEx
4818,"4662 Bell Brook Suite 749 Brittanystad, ND 36026",24.86,UPS
4819,"3053 Drake Common Suite 193 Heatherburgh, ME 30606",41.43,UPS
4820,"815 Coleman Stream Erichaven, MI 86118",32.98,UPS
4821,"9310 Lewis Park West Lindaberg, NM 65178",45.25,DHL
4822,"9481 Hernandez Motorway Suite 937 East Carol, AS 87063",10.53,DHL
4823,"6529 Fox Brook Barnesview, AS 35034",32.26,DHL
4824,"246 Griffith Inlet West Johnnyton, MO 78801",45.22,DHL
4825,Unknown Shipping Address,19.57,FedEx
4826,Unit 0888 Box 4747 DPO AP 08221,19.03,FedEx
4827,"3129 Pitts Spur Suite 269 West Ashleychester, KS 23988",10.61,FedEx
4828,"99488 Vazquez Cape Lake Maryberg, WI 80818",8.58,DHL
4829,"057 Aaron Underpass East Brenda, OK 65315",40.4,DHL
4830,"092 Jennifer Lodge Smithstad, WY 79828",10.7,DHL
4831,"8442 Hammond Brook Suite 631 New Patrickville, IA 57244",46.3,FedEx
4832,Unknown Shipping Address,10.69,DHL
4833,"29974 Adam Rapid Port Josephtown, VA 85725",6.31,DHL
4834,"09777 Mccoy Station Suite 682 Bakermouth, ME 69464",26.29,FedEx
4835,"9660 Meagan Fort Burkehaven, PA 73218",43.04,DHL
4836,"1512 Mcguire Vista Apt. 869 Lake Tony, SD 50613",16.26,DHL
4837,"360 Wells Ville Suite 873 North Michael, DC 03744",40.34,UPS
4838,"826 Rodriguez Ports Suite 248 Jasonville, MN 94753",37.06,UPS
4839,Unknown Shipping Address,42.7,DHL
4840,Unknown Shipping Address,42.81,DHL
4841,Unit 0378 Box 3042 DPO AP 54048,25.68,DHL
4842,Unknown Shipping Address,17.89,DHL
4843,"40721 Anna Ridges Robinview, GU 06439",14.82,UPS
4844,"4858 Schroeder Extensions Martinside, CT 25921",42.31,FedEx
4845,"039 Zhang Mountain Suite 895 Johnsonchester, AR 78943",31.77,UPS
4846,"38226 Castillo Center West Penny, CA 92581",24.31,FedEx
4847,"4247 Mitchell Extension Davisborough, NC 77481",19.97,FedEx
4848,"3367 Vanessa Ways Stevenstad, NV 45898",45.9,FedEx
4849,"1071 Ramos Road East Stevenport, MN 61479",27.38,UPS
4850,"028 Richard Path Suite 683 East Katherinetown, WV 32022",18.99,UPS
4851,"83128 Jorge Court West Dianemouth, FM 39408",23.49,UPS
4852,"6616 Kelly Corner Bryantland, NY 79617",45.49,DHL
4853,"93983 Butler Mills Suite 954 Kingmouth, SD 27612",37.89,DHL
4854,"86156 Kennedy Isle Suite 501 South Lauren, PA 60432",9.75,FedEx
4855,Unknown Shipping Address,7.67,DHL
4856,"105 Nancy Shoals Suite 985 East Erin, AR 41498",22.57,FedEx
4857,"315 Edwards Groves South Daniel, DC 81075",42.63,UPS
4858,"6407 Woods View Suite 177 Gutierrezburgh, AL 19379",5.17,FedEx
4859,"872 John Square Suite 348 Grayborough, PA 47160",15.24,DHL
4860,"21631 Kelly Ways Apt. 643 Port Steven, PA 54502",46.8,UPS
4861,"858 Desiree Views Timothymouth, MP 57061",6.6,DHL
4862,"17929 Long Forges South Rachel, KY 84894",25.56,UPS
4863,"0599 Johnston Valleys Apt. 729 Tammyfort, ND 81102",45.64,UPS
4864,"PSC 9691, Box 0855 APO AE 44451",14.08,FedEx
4865,"404 Gonzales Parkway Suite 487 Port Robert, DC 04810",36.4,DHL
4866,"71068 Hannah Expressway Davidborough, TN 82903",36.84,DHL
4867,"PSC 5274, Box 6462 APO AE 18209",40.56,DHL
4868,"0253 Stephens Meadows Cruztown, CA 33353",24.11,UPS
4869,"784 Maria Landing Apt. 127 Port Leeport, MT 83775",34.4,DHL
4870,"8626 Williams Passage Suite 648 Port Thomasfort, MP 12534",30.12,FedEx
4871,"48389 Henderson Brook South Karen, MH 04108",17.26,FedEx
4872,"331 Rebecca Rapid Suite 068 Thomasstad, FM 90117",7.76,DHL
4873,"232 Wood Locks Apt. 369 West Jamesville, NV 40529",36.08,UPS
4874,Unit 3983 Box 3853 DPO AE 05285,24.79,UPS
4875,"7108 Stephanie Way Suite 236 Gallagherfurt, MO 61448",20.4,FedEx
4876,"5973 Cheryl Stream Chelseaville, IL 22754",13.91,UPS
4877,"074 Jennifer Inlet Lake Jon, PR 98450",9,FedEx
4878,Unknown Shipping Address,15.81,FedEx
4879,"101 Hammond Lane Apt. 312 Marciastad, WY 14531",10.95,FedEx
4880,"91255 Martinez Union Johnsonside, DE 78697",23.09,DHL
4881,"9422 Flowers Avenue Apt. 151 Howellland, RI 75755",20.81,UPS
4882,"4050 Christy Terrace Suite 473 West Justinmouth, WV 65504",34.28,DHL
4883,"918 Jill Canyon Anaton, CO 09911",24.36,FedEx
4884,Unit 1477 Box 6051 DPO AE 58121,16.22,DHL
4885,"26662 Danny Ridge Suite 867 Millermouth, ME 69405",48.6,DHL
4886,"13394 Smith Avenue Suite 357 Port Donaldberg, VT 11809",7.44,FedEx
4887,"87108 Mcdaniel Forest Roseview, FL 11503",30.92,UPS
4888,"057 Cruz Estate New Linda, NC 59141",43.92,UPS
4889,"694 Jeffrey Causeway Apt. 171 West Ashleyburgh, NC 37835",6.77,UPS
4890,"51374 Rogers Shoals Cooperside, ID 35470",33.51,UPS
4891,"6951 Cynthia Glen Crystalstad, TN 57672",39.46,UPS
4892,"45431 Anderson Inlet Apt. 282 Hooverborough, AS 60456",46.99,FedEx
4893,"35798 Drew Burgs Apt. 376 North Ronaldtown, IN 35359",22.41,UPS
4894,"4302 Hawkins Mill Salinasland, FM 83759",25.52,DHL
4895,USCGC Walker FPO AA 65056,11.61,FedEx
4896,"272 Adrian Forge New Ritamouth, AS 59270",23.35,DHL
4897,"416 Sydney Lane Woodfort, MS 85915",6.66,DHL
4898,"8750 Cory Rapid East Jeromeborough, VI 74765",12.31,UPS
4899,"6185 Nathan Walks Apt. 434 Carrollland, TX 80868",49.44,DHL
4900,"302 Mcdonald Radial Apt. 811 Port Robert, MA 06386",18.24,FedEx
4901,"6006 Michael Parkway Suite 356 Webstermouth, WV 51735",40.83,UPS
4902,"9183 Petty Underpass South Jasonton, HI 12829",39.91,FedEx
4903,"10703 Katherine Ports Suite 298 New Kristinehaven, TX 07034",37.58,DHL
4904,"52376 Jones Run Suite 244 Lake David, WA 02624",27.4,UPS
4905,Unit 7151 Box 0301 DPO AP 97079,11.73,DHL
4906,"367 Gomez Hills New Glenda, NM 07262",32.69,FedEx
4907,"6467 Joel Bypass New Sarahtown, KY 83678",18.27,UPS
4908,"96467 Marshall Hills Suite 320 Kaitlinfurt, KS 31870",43.86,DHL
4909,"4701 Mckinney Circle Manuelfort, MN 93883",40.03,FedEx
4910,"8534 Gray Plains Apt. 336 Baileyfurt, MI 19154",13.61,FedEx
4911,"26673 Zimmerman Bridge Apt. 833 New Michaelstad, FL 41868",17.84,FedEx
4912,Unit 4253 Box 2650 DPO AP 41452,36.98,UPS
4913,"58571 Kelsey Harbor North Matthew, IA 96038",11.02,UPS
4914,"296 Holloway Camp West Jessicamouth, AZ 19298",25.51,DHL
4915,Unit 7645 Box 8883 DPO AE 64628,39.85,UPS
4916,"98314 Sanchez Crescent Tomberg, CA 21290",30.48,FedEx
4917,"468 Phillips Green Jenniferside, NV 01825",37.45,DHL
4918,"2135 Albert Locks Suite 377 Wilsonville, RI 33891",6.87,UPS
4919,"4539 Andrew Throughway West Elizabethburgh, AZ 35254",47.74,DHL
4920,"973 Manning Drive Suite 743 New Lisa, MA 06320",9.34,FedEx
4921,"9744 Wolf Island South Megan, NY 89335",10.18,FedEx
4922,"37778 Travis Rapids Monicaland, KY 08366",34.84,FedEx
4923,"6689 Henry Junctions Apt. 041 Colinfurt, HI 39192",48.65,FedEx
4924,"74169 Johnson Knoll Suite 488 New James, ME 63269",32.97,UPS
4925,"56243 Hawkins Falls South George, CO 89798",36.8,DHL
4926,"54988 Neal Grove Suite 405 Cooperland, DE 90878",30.75,FedEx
4927,"573 Robinson Coves Suite 914 Lake Andrew, VT 07787",42.87,DHL
4928,Unknown Shipping Address,42.6,FedEx
4929,"8181 Tanya Mills Apt. 472 Michaelport, NV 59737",30.87,DHL
4930,"0949 Wesley Fields West Ricardo, ID 05799",26.99,UPS
4931,"078 Diane Road Apt. 694 Stacyport, HI 04868",49.71,FedEx
4932,"47060 Jessica Course Jordanland, MD 57817",30.09,UPS
4933,"5574 Vazquez Locks Teresaton, MD 14734",36.19,DHL
4934,Unknown Shipping Address,8.18,UPS
4935,"119 Turner Lane Suite 331 South Michael, VI 88592",36.32,UPS
4936,"70282 Scott Course Apt. 447 Reedland, AK 63422",15.35,DHL
4937,"641 Hunter Highway Apt. 565 Port Paige, PW 34078",5.82,UPS
4938,"14707 Young Underpass Apt. 861 North Andrewchester, MD 09422",40.52,UPS
4939,"825 Miller Meadow Suite 642 East Kellyborough, HI 80370",45.36,DHL
4940,USNV Myers FPO AE 52412,48.03,DHL
4941,"6581 Peters Estate Apt. 712 Lake Jasmine, DE 65209",23.79,UPS
4942,"782 Gray Knoll Suite 427 Smithshire, TN 38787",49.72,UPS
4943,"78670 Alexander Valley West Coreymouth, WA 10186",16.55,DHL
4944,"44640 Vasquez Turnpike North Christineport, HI 57409",21.9,FedEx
4945,"6854 Juan Knolls Yuchester, AK 01680",26.94,FedEx
4946,"98931 Sloan Forks Jasonfort, TX 17724",32.83,FedEx
4947,"9604 Anna Greens Suite 012 East Marissa, SC 41167",15.69,FedEx
4948,"8854 Christian Stravenue Suite 551 Port Matthewburgh, OK 29535",29.34,FedEx
4949,"3470 Barnes Radial South Maxborough, MT 45843",34.93,FedEx
4950,Unit 8243 Box 1336 DPO AP 19029,36.74,UPS
4951,"1629 Lee Rapids Apt. 618 East Bernardbury, AL 30618",23.82,DHL
4952,Unit 1839 Box 9174 DPO AA 41385,41.37,FedEx
4953,"08132 Hurst Lakes Lake Mary, FM 83885",6.74,UPS
4954,"5339 Patterson Turnpike North Pamelatown, MI 87075",18.84,DHL
4955,"595 David Pass Apt. 612 Lake Kendraberg, UT 69730",34.2,DHL
4956,"40836 Heather Stream Reeseshire, MN 19125",17.38,DHL
4957,"67125 Miller Well Apt. 998 Martinezfort, FL 65360",6.21,UPS
4958,USNV Aguilar FPO AP 83040,19.27,FedEx
4959,"84939 Jeffrey Ridge Suite 208 Austinton, KY 11621",32.12,DHL
4960,"21978 Davis Bridge Apt. 961 North Dwayne, MP 94680",34.59,DHL
4961,"8593 Justin Plain South Robert, KY 27289",6.39,FedEx
4962,"3937 Miller Terrace North Nicholas, PR 97733",40.46,UPS
4963,"PSC 0926, Box 2787 APO AP 17716",44.07,DHL
4964,"34510 Sweeney Highway Evanshaven, WA 39520",46.57,DHL
4965,Unit 0552 Box 4169 DPO AE 04626,41.97,DHL
4966,"95214 Hall Cliff Jenniferfurt, ME 79738",33.67,FedEx
4967,"82625 Zachary Ridges Apt. 516 Brandychester, SC 80790",25.54,DHL
4968,"683 Amanda Pass Suite 436 Adamfurt, GA 18046",17.21,UPS
4969,Unknown Shipping Address,27.73,FedEx
4970,"075 Rodriguez Brooks Suite 355 Reedshire, NE 79843",24.46,DHL
4971,"998 Duran Parks Suite 648 Richardstown, MI 97633",22.03,FedEx
4972,Unit 0827 Box 9949 DPO AE 49954,30.56,UPS
4973,"19130 Robert Circles Suite 056 Kellymouth, MN 82442",42.43,FedEx
4974,"2023 Martinez Rapids Apt. 996 Tinaville, LA 67137",39.73,UPS
4975,"10983 Morris Common Apt. 784 Port Erica, WY 74551",45.8,UPS
4976,Unknown Shipping Address,32.19,FedEx
4977,"PSC 3091, Box 5123 APO AA 40624",22.81,FedEx
4978,"937 John Street Suite 676 North Matthew, SC 84683",29.06,DHL
4979,USCGC Howard FPO AE 67332,17.01,UPS
4980,"477 Cain Junctions Apt. 654 West Sarah, MS 86647",23.45,UPS
4981,"043 Juan Circle Port Robertmouth, KS 07242",36.17,DHL
4982,"1923 Ruiz Village Apt. 607 Valentinestad, MA 45637",17.8,DHL
4983,"4131 Amy Manors West Rachelside, GU 15334",36.46,DHL
4984,"736 Pittman Parkways North Jennifer, AZ 56809",22.66,DHL
4985,"5090 Tucker Wells Apt. 025 Beckyshire, VI 99648",41.55,DHL
4986,"129 Mitchell Branch Cowanfort, WI 75298",25.23,UPS
4987,USS Pope FPO AE 99227,31.35,UPS
4988,"294 Christensen Station Suite 061 Mccoyton, MI 27982",35.93,FedEx
4989,"4052 Troy Station Suite 726 East Kevin, KS 72204",36.22,UPS
4990,"597 Edward Point Saraport, WI 07151",34.68,DHL
4991,"10973 Cunningham Lodge Craigbury, FM 71982",13.92,UPS
4992,"PSC 5127, Box 4142 APO AP 59005",46.87,FedEx
4993,"04044 Brian Lock Breannamouth, HI 68884",27.86,UPS
4994,"7617 Baker Walks Suite 179 Erinside, MN 49289",24.66,UPS
4995,"766 Gomez Ports Apt. 081 Jonathanside, ID 42850",37.08,FedEx
4996,USCGC Luna FPO AE 37847,12.86,FedEx
4997,Unknown Shipping Address,27.14,DHL
4998,"73945 Scott Lakes Suite 342 East Feliciaview, TN 76525",33.1,DHL
4999,"590 Martin Mission South Phyllis, NV 78150",25.7,DHL
5000,"166 Melissa View Crystalchester, MA 44275",42.32,UPS
5001,Unknown Shipping Address,12.93,DHL
5002,"30382 Brian Island Apt. 084 New Maryside, PR 19256",24.74,UPS
5003,Unknown Shipping Address,29.48,FedEx
5004,"7641 Parker Village South Justinburgh, VT 33744",29.71,UPS
5005,"3523 Robert Roads Apt. 539 Whitestad, PR 55541",17.49,FedEx
5006,"374 Eileen Vista East Justinshire, OR 64552",23.77,FedEx
5007,"PSC 4915, Box 7669 APO AA 64199",15.2,FedEx
5008,"PSC 3666, Box 5495 APO AP 25464",15.85,UPS
5009,"733 Kristen Loaf Lake Kathleen, MT 96282",16.68,DHL
5010,"68795 Jonathan Spurs Suite 305 Jasonview, KY 64829",41.68,UPS
5011,"97471 Kristen Ways Sandersside, AL 68574",6.55,FedEx
5012,"087 Ramirez Island Michellebury, GA 80165",9.75,UPS
5013,Unknown Shipping Address,43.43,DHL
5014,"36386 Smith Mews Apt. 226 Lake Marcus, DC 63068",21.48,UPS
5015,"995 Brown Place Apt. 572 Debbieland, RI 34919",6.82,FedEx
5016,"289 Parker Street Suite 905 South Jessica, ME 54389",20.88,UPS
5017,"86449 Anderson Courts Apt. 727 Laurenshire, NH 46012",12.21,DHL
5018,"88620 Kevin Neck Fisherfort, WV 29230",8.69,DHL
5019,"2728 Michael Divide Apt. 552 Stephaniestad, NY 95307",47.37,FedEx
5020,"0779 Sanchez Lakes South Gregoryburgh, IN 79129",21.12,FedEx
5021,"25520 Smith Stream Chavezview, LA 77377",49.31,DHL
5022,"136 Gonzales Road Suite 834 Richardsstad, MS 18833",15.11,UPS
5023,"4988 Harris Keys Suite 120 Hillshire, WI 15754",35.81,UPS
5024,"74516 Sabrina Port Martinton, MA 59563",16.49,FedEx
5025,"68768 Cooper Courts Jacksonfurt, UT 29175",49.02,FedEx
5026,USCGC Miller FPO AP 45118,21.59,DHL
5027,"557 Gaines Junctions Port Paulfurt, PA 12167",7.24,DHL
5028,USCGC Padilla FPO AE 45565,5.01,FedEx
5029,"131 Roberts Land Apt. 474 Campbellborough, ID 24126",29.15,FedEx
5030,"66636 Lisa Plains Suite 116 Lake Cynthiafurt, OR 31276",16.76,UPS
5031,Unit 1875 Box 5547 DPO AE 62030,41.91,DHL
5032,"1433 Dunn Greens North Eugeneborough, GA 87518",16.62,FedEx
5033,"54547 Snyder Throughway Alexanderside, ME 10852",24.55,DHL
5034,"50971 Hayley Valleys Murphyburgh, WV 63087",8.44,FedEx
5035,"1750 William Union North Stevenville, GU 32371",30.79,DHL
5036,"PSC 0658, Box 1962 APO AA 91641",42.58,UPS
5037,"5500 Penny Forges Richardsonburgh, NJ 13742",18.62,FedEx
5038,"8613 Freeman Trace North Sonya, KS 44909",16.58,DHL
5039,"947 Fisher Cliff East Matthew, MN 10011",28.8,UPS
5040,"57071 Salinas Track Lake Marilyn, TX 40585",21.42,UPS
5041,"307 Weaver Mountains Suite 800 Owensberg, OH 49730",22.42,DHL
5042,"521 Becky Rapid Suite 447 West Michaelhaven, MA 39495",46.93,DHL
5043,"65922 Wesley Station Suite 819 East Shawnfurt, NV 18157",44.36,UPS
5044,"766 Cheryl Lakes Suite 554 Tombury, DE 34066",49.6,DHL
5045,"1907 Mike Pass Alexanderburgh, ME 13570",17.9,FedEx
5046,Unknown Shipping Address,14.76,UPS
5047,"444 Merritt Wall Port Kelly, ME 67560",27.52,DHL
5048,"66046 Gay Camp North Brittany, AS 51680",43.09,FedEx
5049,"62705 David Expressway Mitchellfurt, VT 98342",11.8,DHL
5050,"35330 Nolan Underpass Apt. 912 West Julia, ID 87208",27.24,FedEx
5051,"555 Jones Springs East Kayla, DE 01664",19.74,FedEx
5052,Unknown Shipping Address,23.37,FedEx
5053,"110 Sarah Creek Apt. 144 Schneiderfurt, SC 74144",24.35,DHL
5054,"7962 Karl Island Wrightberg, OK 13812",23.11,DHL
5055,"8406 Mann Common Suite 400 North Sherri, MO 74038",48.72,UPS
5056,"472 David Highway Lake Nathan, UT 08512",8.61,UPS
5057,"308 Kristie Mount Apt. 747 Port Mary, AZ 49985",17.53,FedEx
5058,"666 Sandra Spurs Kathleenfort, LA 26024",46.33,FedEx
5059,"77552 Paul Extension Apt. 408 Kyleside, MO 42448",18.63,FedEx
5060,"6640 Stephen Junction Apt. 166 West Georgebury, NH 83665",23.5,UPS
5061,"2712 Dyer Crossroad East Anthonyshire, MD 15599",44.22,DHL
5062,"9314 Tanner Garden Apt. 210 Ashleyborough, CA 34531",40.48,FedEx
5063,"7226 George Freeway Suite 686 West Nancybury, FM 31966",37.08,UPS
5064,"746 Nicole Passage Garciaport, MT 01674",19.39,FedEx
5065,"935 Jenna River Apt. 557 Lake Bruce, CT 85184",42.34,FedEx
5066,"1443 Bryant Villages Apt. 770 East John, DC 81027",32.07,DHL
5067,"21081 Wright Shoal South Josephville, KY 80232",20.81,UPS
5068,Unknown Shipping Address,24.51,FedEx
5069,"0019 Rodgers Row Apt. 776 North Ashley, IN 84507",22.12,DHL
5070,"815 Frederick Heights Lake Karen, CO 56983",14.2,UPS
5071,"401 Caroline Mission Suite 529 New James, MT 12802",29.96,UPS
5072,Unknown Shipping Address,22.37,FedEx
5073,Unknown Shipping Address,30.5,UPS
5074,Unknown Shipping Address,21.84,FedEx
